name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url,Category
['Originalism as Faith'],"
Segall,EricJ.",34.8,40.99,906,['LIGHTNING SOURCE INC          '],Paperback,15/03/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781316640463,Law
"[""Darkness Now Visible: Patriarchy's Resurgence and Feminist Resistance""]","
Gilligan,Carol",41.43,48.81,2016,['CLAITORS PUB DIVISION         '],Hardcover,01/05/2014,5,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108470650,Law
['Lawyers Without Rights: The Fate of Jewish Lawyers in Berlin After 1933'],"
Lawig-Winters,Simone",66.25,78.04,304,['BERKLEY PUB GROUP             '],Hardcover,05/10/2004,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641051996,Law
['How to Read the Constitution and the Declaration of Independence'],"
Skousen,PaulB.",25.32,31.7,14,['UNITED NATIONS PUBN           '],Paperback,04/06/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781630721077,Law
['Dealmaking in the Film & Television Industry: From Negotiations to Final Contracts'],"
Litwak,Mark",57.57,67.82,352,['RANDOM HOUSE INC              '],Paperback,26/06/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781935247166,Law
['Not Enough: Human Rights in an Unequal World'],"
Moyn,Samuel",42.8,50.42,430,['CAMBRIDGE UNIV PR             '],Hardcover,19/04/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674737563,Law
['Patent It Yourself: Your Step-By-Step Guide to Filing at the U.S. Patent Office'],"
Pressman,David",76.93,90.62,204,['SCHIFFER PUB                  '],Paperback,28/02/1998,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325393,Law
"[""Merriam-Webster's Dictionary of Law""]","
Merriam-Webster",27.62,34.58,240,['SOC FOR HUMAN RESOURCE MGMT   '],Paperback,01/04/2018,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780877797357,Law
['Write Your Legal Will in 3 Easy Steps [With CDROM]'],"
Waters,RobertC.",25.84,32.35,222,['AMER BAR ASSN                 '],Paperback,07/05/2015,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781770400962,Law
['Surviving Mass Victim Attacks: What to Do When the Unthinkable Happens'],"
Jackson,GaryM.,PH.D.",76.0,89.52,752,['ASPEN PUBL                    '],Hardcover,17/01/2018,131,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781538110874,Law
"[""Impeachment: A Citizen's Guide""]","
Sunstein,CassR.",11.04,13.82,240,['UNIV OF CHICAGO PR            '],Paperback,15/11/2018,29,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674983793,Law
['To End a Presidency: The Power of Impeachment'],"
Tribe,Laurence",39.91,47.02,320,['BASIC BOOKS                   '],Hardcover,03/04/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781541644885,Law
['Constitutional Law'],"
Chemerinsky,Erwin",618.45,728.45,232,['OXFORD UNIV PR                '],Hardcover,01/05/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454876472,Law
['Legal Research: How to Find & Understand the Law'],"
Elias,Stephen",68.46,80.64,432,['NOLO PR                       '],Paperback,30/07/2018,49,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325645,Law
"[""Your Rights in the Workplace: An Employee's Guide to Fair Treatment""]","
Barreiro,Sachi",44.23,52.1,352,['BASIC BOOKS                   '],Paperback,31/12/2018,88,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325416,Law
['U.S. Immigration Made Easy'],"
Bray,Ilona",68.35,80.51,557,['SILMAN JAMES PR               '],Paperback,01/12/2014,81,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325959,Law
"['Property Law: Rules, Policies, and Practices']","
Singer,JosephWilliam",692.12,815.22,128,['HODDER EDUCATION              '],Hardcover,22/02/2013,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454881797,Law
['Tough Cases: Judges Tell the Stories of Some of the Hardest Decisions Theyave Ever Made'],"
Canan,Russell",43.14,50.82,254,['HARVARD UNIV PR               '],Hardcover,01/02/1996,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781620973868,Law
['How to Be Sort of Happy in Law School'],"
Young,KathryneM.",27.48,34.4,401,['VINTAGE BOOKS                 '],Paperback,14/02/2006,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780804799768,Law
['Divorce After 50: Your Guide to the Unique Legal and Financial Challenges'],"
Green,Janice",42.85,50.48,125,['AMER BAR ASSN                 '],Paperback,07/04/2014,7,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325935,Law
"['The Constitution of the United States of America, with the Bill of Rights and All of the Amendments; The Declaration of Independence; And the Articles']","
Jefferson,Thomas",34.98,41.21,254,['CAMBRIDGE UNIV PR             '],Hardcover,18/10/2018,123,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781515436836,Law
['Make Your Own Living Trust'],"
Clifford,Denis",61.18,72.07,172,['CAMBRIDGE UNIV PR             '],Paperback,09/08/2018,64,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413326017,Law
['Forensic Architecture: Violence at the Threshold of Detectability'],"
Weizman,Eyal",59.38,69.95,520,['AMER BAR ASSN                 '],Hardcover,01/02/2019,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781935408864,Law
['Federal Rules of Civil Procedure; 2018 Edition'],"
MichiganLegalPublishingLtd",33.98,40.03,216,['IZZARD INK                    '],Paperback,04/07/2017,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640020191,Law
['Islam and International Criminal Law and Justice'],"
Gray,Tallyn",57.27,67.46,0,['SILMAN JAMES PR               '],Hardcover,15/01/2017,57,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788283481884,Law
"[""Nolo's Essential Guide to Divorce""]","
Doskow,Emily",38.91,45.84,296,['HARVARD UNIV PR               '],Paperback,10/04/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325317,Law
['Bill of Rights: With Writings That Formed Its Foundation'],"
Madison,James",12.83,16.06,672,['NOLO PR                       '],Hardcover,31/08/2018,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781557091512,Law
['How to Use Limited Liability Companies & Limited Partnerships: Getting the Most Out of Your Legal Structure'],"
Sutton,Garrett",30.36,38.01,0,['MERRIAM WEBSTER               '],Paperback,01/04/2016,169,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944194147,Law
"['Law 101: Everything You Need to Know about American Law, Fifth Edition']","
Feinman,JayM.",40.77,48.03,82,['SELF COUNSEL PR INC           '],Hardcover,16/01/2012,17,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780190866327,Law
['How to Do Your Own Divorce in California in 2017: An Essential Guide for Every Kind of Divorce'],"
Sherman,Ed",50.81,59.85,224,['ROWMAN & LITTLEFIELD PUBL GROU'],Paperback,22/09/2018,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780996198325,Law
"['Antitrust Analysis: Problems, Text, and Cases, Seventh Edition']","
Areeda,Phillip",579.16,682.17,208,['HARVARD UNIV PR               '],Hardcover,30/10/2017,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454824992,Law
"['The Law of Self Defense, 3rd Edition']","
Branca,AndrewF.",42.74,50.35,304,['BASIC BOOKS                   '],Paperback,15/05/2018,15,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781943809141,Law
"[""Crook County: Racism and Injustice in America's Largest Criminal Court""]","
GonzalezVanCleve,Nicole",23.7,29.67,0,['CLAITORS PUB DIVISION         '],Paperback,12/05/2015,137,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781503602786,Law
['Trial Evidence'],"
Mauet,ThomasA.",382.21,450.19,176,['UNC SCHOOL OF GOVERNMENT      '],Paperback,26/02/2016,1244,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454870029,Law
['Quicken Willmaker Plus 2019 Edition: Book & Software Kit'],"
Nolo,EditorsOf",106.98,126.01,320,['PICADOR                       '],Paperback,13/11/2018,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325553,Law
['Lectures on Jurisprudence'],"
Smith,Adam",37.61,44.3,420,['LAW SCHOOL ADMISSION COUNCIL  '],Paperback,04/10/2017,62,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780865970113,Law
"[""Working with Contracts: What Law School Doesn't Teach You""]","
Fox,CharlesM.",41.88,49.34,92,['IZZARD INK                    '],Paperback,23/08/2016,146,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781402410604,Law
"['Forensics: What Bugs, Burns, Prints, DNA, and More Tell Us about Crime']","
McDermid,Val",21.77,27.25,202,['CREATESPACE                   '],Paperback,25/07/2013,134,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802125156,Law
['Dictionary of Legal Terms: Definitions and Explanations for Non-Lawyers'],"
Gifis,StevenH.",16.45,20.59,496,['NOLO PR                       '],Paperback,22/02/2019,143,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438005126,Law
['Building a Parenting Agreement That Works: Child Custody Agreements Step by Step'],"
Zemmelman,MimiLyster",45.14,53.18,480,['SIGNET CLASSICS               '],Paperback,06/05/2003,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325560,Law
"['The Handy Forensic Science Answer Book: Reading Clues at the Crime Scene, Crime Lab and in Court']","
Barnes-Svarney,Patricia",31.76,39.76,906,['LIGHTNING SOURCE INC          '],Paperback,15/03/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781578596218,Law
['GCSE Law'],"
Martin,Jacqueline",67.0,78.92,2016,['CLAITORS PUB DIVISION         '],Paperback,01/05/2014,5,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781444164039,Law
"['The Condominium Concept: A Practical Guide for Officers, Owners, Realtors, Attorneys, and Directors of Florida Condominiums']","
Dunbar,PeterM.",42.58,50.16,304,['BERKLEY PUB GROUP             '],Paperback,05/10/2004,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683340096,Law
['A Debt Against the Living: An Introduction to Originalism'],"
Wurman,Ilan",25.8,32.3,14,['UNITED NATIONS PUBN           '],Paperback,04/06/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108412162,Law
['The Skeleton Crew: How Amateur Sleuths Are Solving America S Coldest Cases'],"
Halber,Deborah",22.08,27.64,352,['RANDOM HOUSE INC              '],Paperback,26/06/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781451657593,Law
['The U.S. Constitution: A Very Short Introduction'],"
Bodenhamer,DavidJ.",14.86,18.61,430,['CAMBRIDGE UNIV PR             '],Paperback,19/04/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780195378320,Law
['How to Win Your Personal Injury Claim'],"
Matthews,Joseph",50.0,58.9,204,['SCHIFFER PUB                  '],Paperback,28/02/1998,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325195,Law
['Chokehold: Policing Black Men'],"
Butler,Paul",24.53,30.71,240,['SOC FOR HUMAN RESOURCE MGMT   '],Paperback,01/04/2018,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781620974834,Law
"['Living Trusts for Everyone: Why a Will Is Not the Way to Avoid Probate, Protect Heirs, and Settle Estates (Second Edition)']","
Sharp,RonaldFarrington",19.94,24.96,222,['AMER BAR ASSN                 '],Paperback,07/05/2015,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621535676,Law
['Legal Rights: The Guide for Deaf and Hard of Hearing People'],"
NationalAssociationoftheDeaf",47.66,56.14,752,['ASPEN PUBL                    '],Paperback,17/01/2018,131,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781563686443,Law
['The Meaning of Life: The Case for Abolishing Life Sentences'],"
Mauer,Marc",35.81,42.18,240,['UNIV OF CHICAGO PR            '],Hardcover,15/11/2018,29,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781620974094,Law
['Ethical Problems in the Practice of Law: Concise Edition'],"
Lerman,LisaG.",462.2,544.41,320,['BASIC BOOKS                   '],Hardcover,03/04/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454891284,Law
['Contracts for the Film & Television Industry'],"
Litwak,Mark",67.97,80.06,232,['OXFORD UNIV PR                '],Paperback,01/05/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781935247074,Law
"[""One Hundred Days Before Trial: A Family Lawyer's Guide to Preparation and Strategy""]","
Peskind,StevenNathan",146.35,172.39,432,['NOLO PR                       '],Paperback,30/07/2018,49,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634253383,Law
['Plan Your Estate'],"
Clifford,Denis",63.83,75.19,352,['BASIC BOOKS                   '],Paperback,31/12/2018,88,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325119,Law
['The Forensic Casebook: The Science of Crime Scene Investigation'],"
Genge,NgaireE.",34.5,40.64,557,['SILMAN JAMES PR               '],Paperback,01/12/2014,81,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780345452030,Law
['Critical Race Theory (Third Edition): An Introduction'],"
Delgado,Richard",41.28,48.63,128,['HODDER EDUCATION              '],Paperback,22/02/2013,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479802760,Law
['Reflexive Mediation: With a Sustainable Perspective'],"
Vindela?a?a?aV.,Vibeke",118.52,139.61,254,['HARVARD UNIV PR               '],Paperback,01/02/1996,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788757420869,Law
['The Law of Florida Homeowners Association'],"
Dunbar,PeterM.",29.01,36.32,401,['VINTAGE BOOKS                 '],Paperback,14/02/2006,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683340119,Law
"['Legal Upheaval: A Guide to Creativity, Collaboration, and Innovation in Law']","
DeStefano,Michele",80.55,94.88,125,['AMER BAR ASSN                 '],Hardcover,07/04/2014,7,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641051200,Law
['The Crime Book: Big Ideas Simply Explained'],"
DK",43.96,51.79,254,['CAMBRIDGE UNIV PR             '],Hardcover,18/10/2018,123,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465462862,Law
"[""The Writer's Legal Guide: An Authors Guild Desk Reference""]","
Crawford,Tad",31.46,39.38,172,['CAMBRIDGE UNIV PR             '],Paperback,09/08/2018,64,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621532422,Law
['Cyber Mercenaries'],"
Maurer,Tim",41.07,48.38,520,['AMER BAR ASSN                 '],Paperback,01/02/2019,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781107566866,Law
['Judicial Fortitude: The Last Chance to Rein in the Administrative State'],"
Wallison,PeterJ.",34.69,40.87,216,['IZZARD INK                    '],Hardcover,04/07/2017,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641770088,Law
['Eradicating Ecocide 2nd Edition: Laws and Governance to Stop the Destruction of the Planet'],"
Higgins,Polly",38.9,45.83,0,['SILMAN JAMES PR               '],Paperback,15/01/2017,57,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780856835087,Law
['Soft Skills for the Effective Lawyer'],"
Kiser,Randall",59.28,69.83,296,['HARVARD UNIV PR               '],Paperback,10/04/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108403504,Law
['The Black Box Society: The Secret Algorithms That Control Money and Information'],"
Pasquale,Frank",27.7,34.67,672,['NOLO PR                       '],Paperback,31/08/2018,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674970847,Law
['OCR Criminal Law for A2'],"
Martin,Jacqueline",67.0,78.92,0,['MERRIAM WEBSTER               '],Paperback,01/04/2016,169,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781471807060,Law
['The Green Amendment: Securing Our Right to a Healthy Environment'],"
Van,RossumMaya",23.75,29.73,82,['SELF COUNSEL PR INC           '],Paperback,16/01/2012,17,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781633310216,Law
"[""Nolo's Patents for Beginners: Quick & Legal""]","
Pressman,David",41.48,48.86,224,['ROWMAN & LITTLEFIELD PUBL GROU'],Paperback,22/09/2018,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325218,Law
"['Love & Money: Protecting Yourself from Angry Exes, Wacky Relatives, Con Artists, and Inner Demons']","
Carrozza,Ann-Margaret",26.23,32.84,208,['HARVARD UNIV PR               '],Paperback,30/10/2017,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621536390,Law
['The ABCs of the UCC: Article 9: Secured Transactions'],"
Hakes,RussellA.",60.08,70.77,304,['BASIC BOOKS                   '],Paperback,15/05/2018,15,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627223959,Law
['Beyond Winning: Negotiating to Create Value in Deals and Disputes'],"
Mnookin,RobertH.",43.54,51.29,1900,['ASPEN PUBL                    '],Paperback,19/12/2016,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674012318,Law
['Federal Rules of Evidence; 2018 Edition'],"
MichiganLegalPublishingLtd",16.71,20.92,368,['NOLO PR                       '],Paperback,30/08/2018,37,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640020214,Law
['The U.S. Constitution: Explained--Clause by Clause--For Every American Today'],"
Raphael,Ray",12.95,16.22,472,['NOLO PR                       '],Paperback,30/07/2018,22,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525562542,Law
['A Manual of Style for Contract Drafting'],"
AmericanBarAssociation",230.91,271.98,688,['NOLO PR                       '],Hardcover,29/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634259644,Law
['Chokehold: Policing Black Men'],"
Butler,Paul",38.38,45.21,1200,['ASPEN PUBL                    '],Hardcover,10/03/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781595589057,Law
"['The Criminal Law Handbook: Know Your Rights, Survive the System']","
Bergman,Paul",60.12,70.82,320,['NEW PR                        '],Paperback,25/09/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413324709,Law
"['Buy It, Rent It, Profit! (Updated Edition): Make Money as a Landlord in Any Real Estate Market']","
Chavis,BryanM.",26.27,32.89,312,['STANFORD UNIV PR              '],Paperback,07/08/2018,104,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781501145827,Law
['Model Rules of Professional Conduct'],"
AmericanBarAssociation",66.78,78.66,384,['NOLO PR                       '],Paperback,22/02/2019,42,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641051583,Law
['The Rise of the Conservative Legal Movement: The Battle for Control of the Law'],"
Teles,StevenM.",75.81,89.3,72,['WILDER PUBN                   '],Paperback,03/04/2018,138,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691146256,Law
"['Privacy in Context: Technology, Policy, and the Integrity of Social Life']","
Nissenbaum,Helen",36.44,42.93,352,['NOLO PR                       '],Paperback,29/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780804752374,Law
['Real Estate Law & Asset Protection for Texas Real Estate Investors - 2018 Edition'],"
Willis,David",39.91,47.01,368,['ZONE BOOKS                    '],Paperback,05/05/2017,29,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781506906409,Law
['Federal Rules of Civil Procedure; 2019 Edition: With Statutory Supplement'],"
MichiganLegalPublishingLtd",33.98,40.03,182,['LIGHTNING SOURCE INC          '],Paperback,01/10/2017,106,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640020450,Law
"[""The Executor's Guide: Settling a Loved One's Estate or Trust""]","
Randolph,Mary",57.92,68.23,270,['TORKEL OPSAHL ACADEMIC        '],Paperback,16/11/2018,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413324808,Law
"['Love & Money: Protecting Yourself from Angry Exes, Wacky Relatives, Con Artists, and Inner Demons']","
Carrozza,Ann-Margaret",40.64,47.87,512,['NOLO PR                       '],Hardcover,25/05/2018,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621535546,Law
['Gesetze Fur Die Soziale Arbeit: Textsammlung - Rechtsstand: 6. August 2018'],"
NomosVerlagsgesellschaft",80.68,95.04,48,['APPLEWOOD                     '],Paperback,01/11/2006,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783848751365,Law
['2019 Productivity Planner'],"
Granum,Al",58.73,69.18,240,['SUCCESSDNA                    '],Spiral,10/01/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781949506105,Law
"['Government Contracts Reference Book, Fourth Edition (Softcover)']","
CchIncorporated",130.76,154.02,376,['OXFORD UNIV PR                '],Paperback,08/08/2018,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780808028956,Law
['Philosophical Foundations of International Criminal Law: Correlating Thinkers'],"
Bergsmo,Morten",85.45,100.65,248,['NOLO PRESS OCCIDENTAL         '],Hardcover,11/04/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788283481174,Law
['Multiracials and Civil Rights: Mixed-Race Stories of Discrimination'],"
Hernandez,TanyaKateri",86.19,101.53,1080,['WOLTERS KLUWER LAW & BUSINESS '],Hardcover,30/08/2013,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479830329,Law
"['Your Texas Wills, Trusts, & Estates Explained Simply: Important Information You Need to Know for Texas Residents']","
Ashar,LindaC.",26.62,33.32,306,['LIGHTNING SOURCE INC          '],Paperback,26/04/2016,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781601384119,Law
['Federal Sentencing Guidelines Manual; 2018-2019 Edition'],"
MichiganLegalPublishingLtd",139.43,164.24,0,['CLAITORS PUB DIVISION         '],Paperback,12/05/2015,137,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781942842187,Law
['Patent Pending in 24 Hours'],"
Stim,Richard",50.45,59.43,176,['UNC SCHOOL OF GOVERNMENT      '],Paperback,26/02/2016,1244,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325492,Law
['The LSAT Logic Puzzle Book: Are You Smarter Than a Lawyer?'],"
Kolby,Jeff",27.43,34.34,320,['PICADOR                       '],Paperback,13/11/2018,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944595081,Law
"[""Barron's Law Dictionary""]","
Gifis,StevenH.",21.45,26.85,420,['LAW SCHOOL ADMISSION COUNCIL  '],Paperback,04/10/2017,62,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438006956,Law
['Testifying in Court: Guidelines and Maxims for the Expert Witness'],"
Brodsky,StanleyL.",47.2,55.6,92,['IZZARD INK                    '],Paperback,23/08/2016,146,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433812125,Law
['8 Ways to Avoid Probate'],"
Randolph,Mary",30.09,37.66,202,['CREATESPACE                   '],Paperback,25/07/2013,134,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325133,Law
['Criminalistics Laboratory Manual: The Basics of Forensic Investigation'],"
Erickson,Elizabeth",89.65,105.6,496,['NOLO PR                       '],Paperback,22/02/2019,143,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781455731404,Law
['Chapter 13 Bankruptcy: Keep Your Property & Repay Debts Over Time'],"
O'Neill,Cara",55.77,65.69,480,['SIGNET CLASSICS               '],Paperback,06/05/2003,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325157,Law
['Take Down: Inside the Jan Kemp Affair'],"
Henry,Hue",43.81,51.61,906,['LIGHTNING SOURCE INC          '],Hardcover,15/03/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780692152614,Law
['The Great Legal Reformation: Notes from the Field'],"
Kowalski,Mitchell",31.44,39.36,2016,['CLAITORS PUB DIVISION         '],Paperback,01/05/2014,5,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781532032165,Law
"['Code of Federal Regulations, Title 19 Customs Duties 200-End, Revised as of April 1, 2018']","
OfficeoftheFederalRegister(US)",73.64,86.74,304,['BERKLEY PUB GROUP             '],Paperback,05/10/2004,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641430616,Law
['Pathways to Indigenous Nation Sovereignty: A Chronicle of Federal Policy Developments'],"
Parker,AlanR.",36.54,43.05,14,['UNITED NATIONS PUBN           '],Paperback,04/06/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781938065019,Law
['Business Bribes: Corporate Corruption and the Courts'],"
Kuhne,CecilC.",93.71,110.38,352,['RANDOM HOUSE INC              '],Paperback,26/06/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634259255,Law
['A Legal Guide for Lesbian & Gay Couples'],"
Hertz,Frederick",50.0,58.9,430,['CAMBRIDGE UNIV PR             '],Paperback,19/04/2018,118,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325430,Law
['Guidelines for the Assessment of General Damages in Personal Injury Cases'],"
",57.01,67.15,204,['SCHIFFER PUB                  '],Paperback,28/02/1998,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780198814528,Law
"[""A Teacher's Pocket Guide to School Law""]","
Essex,NathanL.",121.52,143.14,240,['SOC FOR HUMAN RESOURCE MGMT   '],Paperback,01/04/2018,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780133351910,Law
"[""Every Tenant's Legal Guide""]","
Portman,Janet",53.2,62.67,222,['AMER BAR ASSN                 '],Paperback,07/05/2015,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325058,Law
"['Federal Benefits for Veterans, Dependents, and Survivors 2018']","
VeteransAffairsDept(US)",12.38,15.5,752,['ASPEN PUBL                    '],Paperback,17/01/2018,131,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780160947513,Law
"[""Self-Publisher's Legal Handbook, Second Edition: Updated Guide to Protecting Your Rights and Wallet""]","
Sedwick,Helen",22.97,28.76,240,['UNIV OF CHICAGO PR            '],Paperback,15/11/2018,29,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780988302198,Law
['Thinking Like a Lawyer: A New Introduction to Legal Reasoning'],"
Schauer,Frederick",57.77,68.05,320,['BASIC BOOKS                   '],Paperback,03/04/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674062481,Law
"['Flunking Democracy: Schools, Courts, and Civic Participation']","
Rebell,MichaelA.",67.41,79.41,232,['OXFORD UNIV PR                '],Paperback,01/05/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226549811,Law
['Practical Equality: Forging Justice in a Divided Nation'],"
Tsai,Robert",40.31,47.49,432,['NOLO PR                       '],Hardcover,30/07/2018,49,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393652024,Law
['Unequal Profession: Race and Gender in Legal Academia'],"
Deo,MeeraE.",40.29,47.46,352,['BASIC BOOKS                   '],Paperback,31/12/2018,88,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781503607842,Law
"['The Rise of Big Data Policing: Surveillance, Race, and the Future of Law Enforcement']","
Ferguson,AndrewGuthrie",56.84,66.96,557,['SILMAN JAMES PR               '],Hardcover,01/12/2014,81,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479892822,Law
['Bourbon Justice: How Whiskey Law Shaped America'],"
Haara,BrianF.",38.19,44.99,128,['HODDER EDUCATION              '],Hardcover,22/02/2013,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640120853,Law
['Blockchain and the Law: The Rule of Code'],"
DeFilippi,Primavera",81.13,95.56,254,['HARVARD UNIV PR               '],Hardcover,01/02/1996,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674976429,Law
